name of the body,position x,position y,position z
uranus,17.3171,9.81344,-0.188423
neptune,28.8647,-7.8812,-0.501998
sun,0.00895694,0.00505244,-0.000306216
jupiter,-3.26857,-4.32184,0.0910006
saturn,0.993613,-10.0502,0.135054
uranus,17.31,9.82529,-0.188286
neptune,28.8677,-7.87005,-0.502295
sun,0.00893104,0.00506528,-0.000305578
jupiter,-3.24699,-4.33703,0.0905809
saturn,1.01272,-10.0482,0.134259
uranus,17.3028,9.83714,-0.188149
neptune,28.8706,-7.85889,-0.502592
sun,0.00890505,0.00507802,-0.000304938
jupiter,-3.22533,-4.35212,0.090159
saturn,1.03182,-10.0461,0.133463
uranus,17.2956,9.84899,-0.188012
neptune,28.8736,-7.84773,-0.50289
sun,0.008879,0.00509064,-0.000304297
jupiter,-3.20359,-4.36709,0.0897348
saturn,1.05091,-10.0441,0.132667
uranus,17.2884,9.86083,-0.187875
neptune,28.8765,-7.83657,-0.503187
sun,0.00885287,0.00510314,-0.000303652
jupiter,-3.18176,-4.38196,0.0893084
saturn,1.07,-10.042,0.131871
uranus,17.2812,9.87266,-0.187738
neptune,28.8795,-7.82541,-0.503484
sun,0.00882667,0.00511553,-0.000303006
jupiter,-3.15986,-4.39673,0.0888798
saturn,1.08909,-10.0398,0.131073
uranus,17.274,9.88449,-0.187601
neptune,28.8824,-7.81425,-0.503781
sun,0.00880039,0.00512781,-0.000302357
jupiter,-3.13789,-4.41138,0.088449
saturn,1.10817,-10.0377,0.130276
uranus,17.2668,9.89632,-0.187463
neptune,28.8853,-7.80309,-0.504078
sun,0.00877404,0.00513997,-0.000301706
jupiter,-3.11583,-4.42592,0.088016
saturn,1.12725,-10.0354,0.129478
uranus,17.2596,9.90814,-0.187326
neptune,28.8883,-7.79193,-0.504375
sun,0.00874762,0.00515202,-0.000301053
jupiter,-3.0937,-4.44036,0.0875808
saturn,1.14632,-10.0332,0.128679
uranus,17.2523,9.91996,-0.187188
neptune,28.8912,-7.78076,-0.504672
sun,0.00872113,0.00516395,-0.000300398
jupiter,-3.07148,-4.45468,0.0871434
saturn,1.16539,-10.0309,0.12788
uranus,17.2451,9.93177,-0.187051
neptune,28.8941,-7.7696,-0.504969
sun,0.00869456,0.00517576,-0.00029974
jupiter,-3.0492,-4.4689,0.0867038
saturn,1.18446,-10.0286,0.127081
uranus,17.2378,9.94357,-0.186913
neptune,28.897,-7.75843,-0.505266
sun,0.00866793,0.00518746,-0.000299081
jupiter,-3.02683,-4.483,0.0862621
saturn,1.20352,-10.0262,0.12628
uranus,17.2306,9.95537,-0.186775
neptune,28.8999,-7.74726,-0.505562
sun,0.00864123,0.00519904,-0.000298419
jupiter,-3.0044,-4.49699,0.0858183
saturn,1.22258,-10.0238,0.12548
uranus,17.2233,9.96717,-0.186637
neptune,28.9028,-7.73609,-0.505859
sun,0.00861445,0.0052105,-0.000297755
jupiter,-2.98188,-4.51087,0.0853723
saturn,1.24163,-10.0213,0.124679
uranus,17.216,9.97896,-0.186499
neptune,28.9057,-7.72492,-0.506155
sun,0.00858761,0.00522184,-0.000297088
jupiter,-2.9593,-4.52464,0.0849242
saturn,1.26068,-10.0189,0.123877
uranus,17.2087,9.99074,-0.186361
neptune,28.9086,-7.71375,-0.506452
sun,0.0085607,0.00523307,-0.00029642
jupiter,-2.93664,-4.53829,0.0844739
saturn,1.27972,-10.0163,0.123075
uranus,17.2014,10.0025,-0.186223
neptune,28.9115,-7.70258,-0.506748
sun,0.00853372,0.00524418,-0.00029575
jupiter,-2.9139,-4.55183,0.0840216
saturn,1.29875,-10.0138,0.122273
uranus,17.1941,10.0143,-0.186084
neptune,28.9144,-7.6914,-0.507044
sun,0.00850668,0.00525517,-0.000295077
jupiter,-2.89109,-4.56526,0.0835672
saturn,1.31779,-10.0112,0.12147
uranus,17.1868,10.0261,-0.185946
neptune,28.9173,-7.68023,-0.50734
sun,0.00847956,0.00526604,-0.000294402
jupiter,-2.86822,-4.57858,0.0831106
saturn,1.33681,-10.0085,0.120667
uranus,17.1795,10.0378,-0.185807
neptune,28.9202,-7.66905,-0.507637
sun,0.00845238,0.00527678,-0.000293725
jupiter,-2.84527,-4.59178,0.082652
saturn,1.35583,-10.0058,0.119863
uranus,17.1722,10.0496,-0.185669
neptune,28.923,-7.65788,-0.507933
sun,0.00842514,0.00528741,-0.000293046
jupiter,-2.82224,-4.60487,0.0821914
saturn,1.37485,-10.0031,0.119058
uranus,17.1648,10.0614,-0.18553
neptune,28.9259,-7.6467,-0.508229
sun,0.00839783,0.00529792,-0.000292365
jupiter,-2.79915,-4.61784,0.0817286
saturn,1.39386,-10.0004,0.118254
uranus,17.1575,10.0731,-0.185391
neptune,28.9288,-7.63552,-0.508524
sun,0.00837045,0.00530831,-0.000291682
jupiter,-2.77599,-4.63069,0.0812639
saturn,1.41287,-9.99758,0.117448
uranus,17.1501,10.0848,-0.185253
neptune,28.9316,-7.62434,-0.50882
sun,0.00834301,0.00531858,-0.000290997
jupiter,-2.75276,-4.64343,0.0807971
saturn,1.43187,-9.99475,0.116643
uranus,17.1428,10.0966,-0.185114
neptune,28.9345,-7.61316,-0.509116
sun,0.00831551,0.00532872,-0.00029031
jupiter,-2.72946,-4.65606,0.0803282
saturn,1.45086,-9.99188,0.115837
uranus,17.1354,10.1083,-0.184975
neptune,28.9373,-7.60197,-0.509412
sun,0.00828794,0.00533874,-0.00028962
jupiter,-2.70609,-4.66857,0.0798574
saturn,1.46985,-9.98897,0.11503
uranus,17.128,10.1201,-0.184835
neptune,28.9402,-7.59079,-0.509707
sun,0.00826032,0.00534864,-0.000288929
jupiter,-2.68265,-4.68096,0.0793845
saturn,1.48884,-9.98602,0.114223
uranus,17.1206,10.1318,-0.184696
neptune,28.943,-7.57961,-0.510003
sun,0.00823262,0.00535842,-0.000288236
jupiter,-2.65914,-4.69323,0.0789097
saturn,1.50782,-9.98303,0.113415
uranus,17.1132,10.1435,-0.184557
neptune,28.9459,-7.56842,-0.510298
sun,0.00820487,0.00536808,-0.00028754
jupiter,-2.63557,-4.70539,0.0784329
saturn,1.52679,-9.98001,0.112608
uranus,17.1058,10.1552,-0.184417
neptune,28.9487,-7.55723,-0.510594
sun,0.00817706,0.00537761,-0.000286843
jupiter,-2.61194,-4.71743,0.0779541
saturn,1.54575,-9.97695,0.111799
uranus,17.0984,10.1669,-0.184278
neptune,28.9516,-7.54604,-0.510889
sun,0.00814919,0.00538702,-0.000286144
jupiter,-2.58823,-4.72935,0.0774733
saturn,1.56472,-9.97385,0.11099
uranus,17.091,10.1786,-0.184138
neptune,28.9544,-7.53486,-0.511184
sun,0.00812125,0.0053963,-0.000285442
jupiter,-2.56447,-4.74115,0.0769906
saturn,1.58367,-9.97071,0.110181
uranus,17.0836,10.1903,-0.183999
neptune,28.9572,-7.52367,-0.511479
sun,0.00809326,0.00540546,-0.000284739
jupiter,-2.54063,-4.75283,0.076506
saturn,1.60262,-9.96753,0.109372
uranus,17.0761,10.202,-0.183859
neptune,28.96,-7.51247,-0.511774
sun,0.00806521,0.00541449,-0.000284034
jupiter,-2.51674,-4.76439,0.0760194
saturn,1.62156,-9.96432,0.108562
uranus,17.0687,10.2137,-0.183719
neptune,28.9628,-7.50128,-0.512069
sun,0.0080371,0.0054234,-0.000283327
jupiter,-2.49278,-4.77584,0.075531
saturn,1.6405,-9.96106,0.107751
uranus,17.0612,10.2254,-0.183579
neptune,28.9657,-7.49009,-0.512364
sun,0.00800893,0.00543219,-0.000282617
jupiter,-2.46875,-4.78716,0.0750406
saturn,1.65943,-9.95777,0.10694
uranus,17.0537,10.2371,-0.183439
neptune,28.9685,-7.47889,-0.512659
sun,0.00798071,0.00544084,-0.000281906
jupiter,-2.44467,-4.79836,0.0745483
saturn,1.67835,-9.95444,0.106129
uranus,17.0463,10.2487,-0.183299
neptune,28.9713,-7.4677,-0.512954
sun,0.00795243,0.00544938,-0.000281193
jupiter,-2.42052,-4.80945,0.0740541
saturn,1.69727,-9.95108,0.105317
uranus,17.0388,10.2604,-0.183158
neptune,28.9741,-7.4565,-0.513248
sun,0.00792409,0.00545778,-0.000280479
jupiter,-2.39631,-4.82041,0.0735581
saturn,1.71618,-9.94767,0.104505
uranus,17.0313,10.2721,-0.183018
neptune,28.9769,-7.4453,-0.513543
sun,0.0078957,0.00546606,-0.000279762
jupiter,-2.37204,-4.83125,0.0730602
saturn,1.73508,-9.94422,0.103693
uranus,17.0238,10.2837,-0.182878
neptune,28.9796,-7.4341,-0.513838
sun,0.00786725,0.00547421,-0.000279043
jupiter,-2.34772,-4.84196,0.0725605
saturn,1.75398,-9.94074,0.10288
uranus,17.0163,10.2954,-0.182737
neptune,28.9824,-7.4229,-0.514132
sun,0.00783875,0.00548224,-0.000278323
jupiter,-2.32333,-4.85256,0.0720589
saturn,1.77287,-9.93722,0.102067
uranus,17.0088,10.307,-0.182597
neptune,28.9852,-7.4117,-0.514426
sun,0.0078102,0.00549013,-0.000277601
jupiter,-2.29888,-4.86303,0.0715555
saturn,1.79175,-9.93366,0.101253
uranus,17.0012,10.3187,-0.182456
neptune,28.988,-7.4005,-0.514721
sun,0.00778159,0.0054979,-0.000276877
jupiter,-2.27438,-4.87338,0.0710503
saturn,1.81063,-9.93006,0.100439
uranus,16.9937,10.3303,-0.182315
neptune,28.9908,-7.38929,-0.515015
sun,0.00775293,0.00550554,-0.000276151
jupiter,-2.24981,-4.88361,0.0705433
saturn,1.8295,-9.92643,0.0996244
uranus,16.9862,10.342,-0.182174
neptune,28.9935,-7.37809,-0.515309
sun,0.00772422,0.00551305,-0.000275423
jupiter,-2.22519,-4.89371,0.0700345
saturn,1.84836,-9.92275,0.0988096
uranus,16.9786,10.3536,-0.182033
neptune,28.9963,-7.36688,-0.515603
sun,0.00769545,0.00552043,-0.000274693
jupiter,-2.20052,-4.90369,0.0695239
saturn,1.86722,-9.91904,0.0979944
uranus,16.971,10.3652,-0.181892
neptune,28.999,-7.35568,-0.515897
sun,0.00766664,0.00552769,-0.000273962
jupiter,-2.17578,-4.91355,0.0690115
saturn,1.88606,-9.91529,0.0971788
uranus,16.9635,10.3768,-0.181751
neptune,29.0018,-7.34447,-0.516191
sun,0.00763778,0.00553481,-0.000273229
jupiter,-2.151,-4.92328,0.0684974
saturn,1.90491,-9.91151,0.0963628
uranus,16.9559,10.3884,-0.18161
neptune,29.0046,-7.33326,-0.516485
sun,0.00760886,0.0055418,-0.000272494
jupiter,-2.12616,-4.93288,0.0679816
saturn,1.92374,-9.90768,0.0955465
uranus,16.9483,10.4,-0.181468
neptune,29.0073,-7.32205,-0.516779
sun,0.0075799,0.00554867,-0.000271757
jupiter,-2.10126,-4.94237,0.067464
saturn,1.94257,-9.90381,0.0947298
uranus,16.9407,10.4116,-0.181327
neptune,29.01,-7.31084,-0.517072
sun,0.00755089,0.0055554,-0.000271019
jupiter,-2.07631,-4.95172,0.0669447
saturn,1.96138,-9.89991,0.0939127
uranus,16.9331,10.4232,-0.181185
neptune,29.0128,-7.29962,-0.517366
sun,0.00752183,0.005562,-0.000270279
jupiter,-2.05131,-4.96095,0.0664237
saturn,1.9802,-9.89597,0.0930953
uranus,16.9255,10.4348,-0.181044
neptune,29.0155,-7.28841,-0.51766
sun,0.00749272,0.00556847,-0.000269537
jupiter,-2.02625,-4.97005,0.065901
saturn,1.999,-9.89199,0.0922775
uranus,16.9179,10.4464,-0.180902
neptune,29.0182,-7.2772,-0.517953
sun,0.00746357,0.00557481,-0.000268794
jupiter,-2.00114,-4.97903,0.0653767
saturn,2.01779,-9.88798,0.0914593
uranus,16.9102,10.458,-0.18076
neptune,29.021,-7.26598,-0.518246
sun,0.00743437,0.00558102,-0.000268049
jupiter,-1.97599,-4.98788,0.0648506
saturn,2.03658,-9.88392,0.0906408
uranus,16.9026,10.4696,-0.180618
neptune,29.0237,-7.25476,-0.51854
sun,0.00740513,0.0055871,-0.000267302
jupiter,-1.95078,-4.9966,0.0643229
saturn,2.05536,-9.87983,0.089822
uranus,16.895,10.4811,-0.180476
neptune,29.0264,-7.24355,-0.518833
sun,0.00737584,0.00559304,-0.000266553
jupiter,-1.92552,-5.0052,0.0637936
saturn,2.07414,-9.8757,0.0890028
uranus,16.8873,10.4927,-0.180334
neptune,29.0291,-7.23233,-0.519126
sun,0.00734651,0.00559885,-0.000265803
jupiter,-1.90021,-5.01367,0.0632626
saturn,2.0929,-9.87153,0.0881832
uranus,16.8796,10.5043,-0.180192
neptune,29.0318,-7.22111,-0.519419
sun,0.00731713,0.00560453,-0.000265051
jupiter,-1.87486,-5.02201,0.06273
saturn,2.11166,-9.86733,0.0873634
uranus,16.872,10.5158,-0.18005
neptune,29.0345,-7.20989,-0.519712
sun,0.00728771,0.00561007,-0.000264298
jupiter,-1.84945,-5.03022,0.0621958
saturn,2.1304,-9.86308,0.0865431
uranus,16.8643,10.5274,-0.179907
neptune,29.0372,-7.19866,-0.520005
sun,0.00725825,0.00561549,-0.000263543
jupiter,-1.824,-5.0383,0.06166
saturn,2.14914,-9.8588,0.0857226
uranus,16.8566,10.5389,-0.179765
neptune,29.0399,-7.18744,-0.520298
sun,0.00722875,0.00562076,-0.000262786
jupiter,-1.7985,-5.04626,0.0611226
saturn,2.16788,-9.85448,0.0849017
uranus,16.8489,10.5504,-0.179622
neptune,29.0426,-7.17622,-0.520591
sun,0.0071992,0.00562591,-0.000262028
jupiter,-1.77296,-5.05408,0.0605837
saturn,2.1866,-9.85012,0.0840805
uranus,16.8412,10.562,-0.17948
neptune,29.0453,-7.16499,-0.520884
sun,0.00716962,0.00563092,-0.000261268
jupiter,-1.74737,-5.06178,0.0600432
saturn,2.20532,-9.84572,0.083259
uranus,16.8335,10.5735,-0.179337
neptune,29.048,-7.15377,-0.521176
sun,0.00713999,0.00563579,-0.000260507
jupiter,-1.72173,-5.06935,0.0595011
saturn,2.22402,-9.84129,0.0824371
uranus,16.8258,10.585,-0.179194
neptune,29.0507,-7.14254,-0.521469
sun,0.00711033,0.00564053,-0.000259744
jupiter,-1.69605,-5.07678,0.0589575
saturn,2.24272,-9.83682,0.081615
uranus,16.818,10.5965,-0.179051
neptune,29.0533,-7.13131,-0.521761
sun,0.00708063,0.00564514,-0.00025898
jupiter,-1.67033,-5.08409,0.0584125
saturn,2.26141,-9.83231,0.0807925
uranus,16.8103,10.6081,-0.178908
neptune,29.056,-7.12008,-0.522054
sun,0.00705089,0.00564961,-0.000258214
jupiter,-1.64457,-5.09126,0.0578659
saturn,2.28009,-9.82776,0.0799697
uranus,16.8025,10.6196,-0.178765
neptune,29.0587,-7.10885,-0.522346
sun,0.00702111,0.00565394,-0.000257446
jupiter,-1.61876,-5.09831,0.0573178
saturn,2.29876,-9.82318,0.0791466
uranus,16.7948,10.6311,-0.178622
neptune,29.0613,-7.09762,-0.522638
sun,0.00699129,0.00565814,-0.000256677
jupiter,-1.59291,-5.10522,0.0567682
saturn,2.31742,-9.81855,0.0783232
uranus,16.787,10.6426,-0.178479
neptune,29.064,-7.08639,-0.52293
sun,0.00696144,0.0056622,-0.000255907
jupiter,-1.56702,-5.112,0.0562172
saturn,2.33608,-9.81389,0.0774995
uranus,16.7792,10.654,-0.178335
neptune,29.0666,-7.07515,-0.523222
sun,0.00693156,0.00566613,-0.000255135
jupiter,-1.54108,-5.11866,0.0556647
saturn,2.35472,-9.80919,0.0766755
uranus,16.7715,10.6655,-0.178192
neptune,29.0693,-7.06392,-0.523514
sun,0.00690163,0.00566992,-0.000254362
jupiter,-1.51511,-5.12517,0.0551107
saturn,2.37336,-9.80446,0.0758511
uranus,16.7637,10.677,-0.178049
neptune,29.0719,-7.05268,-0.523806
sun,0.00687168,0.00567358,-0.000253587
jupiter,-1.4891,-5.13156,0.0545554
saturn,2.39199,-9.79968,0.0750265
uranus,16.7559,10.6885,-0.177905
neptune,29.0746,-7.04145,-0.524098
sun,0.00684169,0.00567709,-0.000252811
jupiter,-1.46305,-5.13782,0.0539986
saturn,2.4106,-9.79487,0.0742017
uranus,16.7481,10.7,-0.177761
neptune,29.0772,-7.03021,-0.52439
sun,0.00681167,0.00568047,-0.000252033
jupiter,-1.43696,-5.14394,0.0534405
saturn,2.42921,-9.79002,0.0733765
uranus,16.7403,10.7114,-0.177617
neptune,29.0798,-7.01897,-0.524682
sun,0.00678161,0.00568371,-0.000251254
jupiter,-1.41084,-5.14993,0.0528809
saturn,2.44781,-9.78513,0.072551
uranus,16.7324,10.7229,-0.177474
neptune,29.0825,-7.00773,-0.524973
sun,0.00675153,0.00568682,-0.000250474
jupiter,-1.38468,-5.15578,0.05232
saturn,2.4664,-9.78021,0.0717253
uranus,16.7246,10.7343,-0.17733
neptune,29.0851,-6.99649,-0.525265
sun,0.00672141,0.00568978,-0.000249692
jupiter,-1.35848,-5.16151,0.0517577
saturn,2.48498,-9.77524,0.0708993
uranus,16.7168,10.7458,-0.177186
neptune,29.0877,-6.98525,-0.525556
sun,0.00669126,0.00569261,-0.000248909
jupiter,-1.33225,-5.1671,0.0511941
saturn,2.50355,-9.77024,0.070073
uranus,16.7089,10.7572,-0.177041
neptune,29.0903,-6.974,-0.525848
sun,0.00666108,0.0056953,-0.000248125
jupiter,-1.30598,-5.17255,0.0506291
saturn,2.52211,-9.7652,0.0692464
uranus,16.701,10.7686,-0.176897
neptune,29.0929,-6.96276,-0.526139
sun,0.00663088,0.00569785,-0.000247339
jupiter,-1.27968,-5.17787,0.0500629
saturn,2.54066,-9.76013,0.0684196
uranus,16.6932,10.7801,-0.176753
neptune,29.0955,-6.95151,-0.52643
sun,0.00660064,0.00570026,-0.000246552
jupiter,-1.25335,-5.18306,0.0494953
saturn,2.5592,-9.75502,0.0675925
uranus,16.6853,10.7915,-0.176608
neptune,29.0981,-6.94027,-0.526721
sun,0.00657038,0.00570254,-0.000245763
jupiter,-1.22698,-5.18811,0.0489264
saturn,2.57773,-9.74986,0.0667652
uranus,16.6774,10.8029,-0.176464
neptune,29.1007,-6.92902,-0.527012
sun,0.00654009,0.00570467,-0.000244974
jupiter,-1.20058,-5.19303,0.0483563
saturn,2.59625,-9.74468,0.0659376
uranus,16.6695,10.8143,-0.176319
neptune,29.1033,-6.91777,-0.527303
sun,0.00650977,0.00570667,-0.000244183
jupiter,-1.17415,-5.19781,0.0477849
saturn,2.61477,-9.73945,0.0651097
uranus,16.6616,10.8257,-0.176175
neptune,29.1059,-6.90652,-0.527594
sun,0.00647943,0.00570852,-0.000243391
jupiter,-1.14769,-5.20246,0.0472122
saturn,2.63327,-9.73419,0.0642816
uranus,16.6537,10.8372,-0.17603
neptune,29.1085,-6.89527,-0.527885
sun,0.00644907,0.00571024,-0.000242597
jupiter,-1.1212,-5.20697,0.0466383
saturn,2.65176,-9.72888,0.0634532
uranus,16.6458,10.8485,-0.175885
neptune,29.1111,-6.88402,-0.528176
sun,0.00641867,0.00571181,-0.000241803
jupiter,-1.09467,-5.21135,0.0460632
saturn,2.67024,-9.72355,0.0626246
uranus,16.6379,10.8599,-0.17574
neptune,29.1137,-6.87277,-0.528467
sun,0.00638826,0.00571325,-0.000241007
jupiter,-1.06813,-5.21559,0.0454869
saturn,2.68871,-9.71817,0.0617957
uranus,16.63,10.8713,-0.175595
neptune,29.1162,-6.86152,-0.528757
sun,0.00635782,0.00571454,-0.00024021
jupiter,-1.04155,-5.21969,0.0449094
saturn,2.70717,-9.71275,0.0609667
uranus,16.622,10.8827,-0.17545
neptune,29.1188,-6.85026,-0.529048
sun,0.00632736,0.0057157,-0.000239412
jupiter,-1.01494,-5.22366,0.0443308
saturn,2.72562,-9.7073,0.0601373
uranus,16.6141,10.8941,-0.175305
neptune,29.1214,-6.83901,-0.529338
sun,0.00629687,0.00571671,-0.000238612
jupiter,-0.988311,-5.22749,0.0437509
saturn,2.74406,-9.70181,0.0593078
uranus,16.6061,10.9055,-0.175159
neptune,29.1239,-6.82775,-0.529629
sun,0.00626637,0.00571758,-0.000237812
jupiter,-0.961654,-5.23119,0.0431699
saturn,2.76248,-9.69629,0.058478
uranus,16.5981,10.9168,-0.175014
neptune,29.1265,-6.81649,-0.529919
sun,0.00623584,0.00571831,-0.00023701
jupiter,-0.934971,-5.23475,0.0425878
saturn,2.7809,-9.69073,0.057648
uranus,16.5902,10.9282,-0.174868
neptune,29.129,-6.80524,-0.530209
sun,0.0062053,0.0057189,-0.000236207
jupiter,-0.908264,-5.23817,0.0420045
saturn,2.79931,-9.68512,0.0568177
uranus,16.5822,10.9395,-0.174723
neptune,29.1316,-6.79398,-0.530499
sun,0.00617474,0.00571935,-0.000235403
jupiter,-0.881532,-5.24145,0.0414202
saturn,2.81771,-9.67949,0.0559873
uranus,16.5742,10.9509,-0.174577
neptune,29.1341,-6.78272,-0.530789
sun,0.00614415,0.00571966,-0.000234598
jupiter,-0.854778,-5.2446,0.0408348
saturn,2.83609,-9.67381,0.0551566
uranus,16.5662,10.9622,-0.174432
neptune,29.1366,-6.77146,-0.531079
sun,0.00611355,0.00571982,-0.000233792
jupiter,-0.828,-5.24761,0.0402482
saturn,2.85447,-9.6681,0.0543257
uranus,16.5582,10.9736,-0.174286
neptune,29.1392,-6.76019,-0.531369
sun,0.00608294,0.00571985,-0.000232985
jupiter,-0.801201,-5.25048,0.0396607
saturn,2.87283,-9.66235,0.0534946
uranus,16.5502,10.9849,-0.17414
neptune,29.1417,-6.74893,-0.531659
sun,0.0060523,0.00571973,-0.000232177
jupiter,-0.774381,-5.25321,0.039072
saturn,2.89118,-9.65656,0.0526633
uranus,16.5421,10.9962,-0.173994
neptune,29.1442,-6.73767,-0.531949
sun,0.00602165,0.00571946,-0.000231367
jupiter,-0.74754,-5.25581,0.0384824
saturn,2.90952,-9.65073,0.0518318
uranus,16.5341,11.0075,-0.173848
neptune,29.1467,-6.7264,-0.532239
sun,0.00599099,0.00571906,-0.000230557
jupiter,-0.720679,-5.25827,0.0378917
saturn,2.92785,-9.64487,0.0510001
uranus,16.5261,11.0189,-0.173701
neptune,29.1493,-6.71513,-0.532528
sun,0.00596031,0.00571851,-0.000229746
jupiter,-0.693799,-5.26059,0.0373
saturn,2.94617,-9.63897,0.0501682
uranus,16.518,11.0302,-0.173555
neptune,29.1518,-6.70387,-0.532818
sun,0.00592961,0.00571782,-0.000228934
jupiter,-0.666901,-5.26277,0.0367074
saturn,2.96448,-9.63303,0.0493361
uranus,16.5099,11.0415,-0.173409
neptune,29.1543,-6.6926,-0.533107
sun,0.00589891,0.00571699,-0.00022812
jupiter,-0.639985,-5.26481,0.0361137
saturn,2.98277,-9.62706,0.0485038
uranus,16.5019,11.0528,-0.173262
neptune,29.1568,-6.68133,-0.533396
sun,0.00586819,0.00571602,-0.000227306
jupiter,-0.613052,-5.26671,0.0355191
saturn,3.00106,-9.62105,0.0476713
uranus,16.4938,11.0641,-0.173116
neptune,29.1593,-6.67006,-0.533686
sun,0.00583746,0.0057149,-0.000226491
jupiter,-0.586102,-5.26847,0.0349236
saturn,3.01933,-9.615,0.0468386
uranus,16.4857,11.0753,-0.172969
neptune,29.1618,-6.65879,-0.533975
sun,0.00580672,0.00571363,-0.000225675
jupiter,-0.559137,-5.2701,0.0343271
saturn,3.03759,-9.60892,0.0460058
uranus,16.4776,11.0866,-0.172823
neptune,29.1643,-6.64752,-0.534264
sun,0.00577596,0.00571223,-0.000224858
jupiter,-0.532157,-5.27158,0.0337297
saturn,3.05584,-9.60279,0.0451728
uranus,16.4695,11.0979,-0.172676
neptune,29.1667,-6.63624,-0.534553
sun,0.0057452,0.00571068,-0.00022404
jupiter,-0.505163,-5.27293,0.0331314
saturn,3.07407,-9.59663,0.0443396
uranus,16.4614,11.1092,-0.172529
neptune,29.1692,-6.62497,-0.534842
sun,0.00571443,0.00570898,-0.000223221
jupiter,-0.478155,-5.27413,0.0325323
saturn,3.0923,-9.59044,0.0435062
uranus,16.4533,11.1204,-0.172382
neptune,29.1717,-6.61369,-0.535131
sun,0.00568365,0.00570715,-0.000222401
jupiter,-0.451134,-5.2752,0.0319322
saturn,3.11051,-9.5842,0.0426727
uranus,16.4452,11.1317,-0.172235
neptune,29.1742,-6.60242,-0.53542
sun,0.00565287,0.00570517,-0.000221581
jupiter,-0.424101,-5.27612,0.0313314
saturn,3.12871,-9.57793,0.041839
uranus,16.437,11.143,-0.172088
neptune,29.1766,-6.59114,-0.535708
sun,0.00562208,0.00570304,-0.00022076
jupiter,-0.397057,-5.27691,0.0307296
saturn,3.1469,-9.57162,0.0410051
uranus,16.4289,11.1542,-0.17194
neptune,29.1791,-6.57986,-0.535997
sun,0.00559128,0.00570077,-0.000219937
jupiter,-0.370002,-5.27755,0.0301271
saturn,3.16508,-9.56528,0.0401711
uranus,16.4208,11.1654,-0.171793
neptune,29.1816,-6.56858,-0.536286
sun,0.00556047,0.00569836,-0.000219114
jupiter,-0.342937,-5.27806,0.0295238
saturn,3.18324,-9.5589,0.0393369
uranus,16.4126,11.1767,-0.171646
neptune,29.184,-6.5573,-0.536574
sun,0.00552966,0.0056958,-0.000218291
jupiter,-0.315863,-5.27842,0.0289196
saturn,3.2014,-9.55248,0.0385025
uranus,16.4044,11.1879,-0.171498
neptune,29.1865,-6.54602,-0.536863
sun,0.00549885,0.0056931,-0.000217466
jupiter,-0.28878,-5.27865,0.0283147
saturn,3.21954,-9.54602,0.037668
uranus,16.3963,11.1991,-0.171351
neptune,29.1889,-6.53474,-0.537151
sun,0.00546803,0.00569025,-0.000216641
jupiter,-0.261689,-5.27873,0.027709
saturn,3.23766,-9.53953,0.0368334
uranus,16.3881,11.2104,-0.171203
neptune,29.1914,-6.52346,-0.537439
sun,0.00543721,0.00568726,-0.000215815
jupiter,-0.234591,-5.27867,0.0271026
saturn,3.25578,-9.533,0.0359986
uranus,16.3799,11.2216,-0.171055
neptune,29.1938,-6.51217,-0.537727
sun,0.00540639,0.00568412,-0.000214988
jupiter,-0.207487,-5.27847,0.0264955
saturn,3.27388,-9.52643,0.0351637
uranus,16.3717,11.2328,-0.170907
neptune,29.1962,-6.50089,-0.538015
sun,0.00537557,0.00568084,-0.00021416
jupiter,-0.180377,-5.27814,0.0258876
saturn,3.29197,-9.51983,0.0343287
uranus,16.3635,11.244,-0.17076
neptune,29.1987,-6.4896,-0.538303
sun,0.00534474,0.00567741,-0.000213332
jupiter,-0.153262,-5.27766,0.025279
saturn,3.31005,-9.51319,0.0334935
